epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,10398.5,1.36967,0.81033,1.23644,0.84196,0.80928,0.84178,0.49698,1.36113,0.79747,1.32045,0.00087875,0.00087875,0.00087875
26,10814.1,1.36267,0.80884,1.23271,0.84483,0.80594,0.84124,0.49478,1.36278,0.84452,1.33311,0.000863281,0.000863281,0.000863281
27,11228.7,1.37123,0.82005,1.23601,0.86498,0.78384,0.83857,0.50221,1.36032,0.82613,1.32482,0.000847813,0.000847813,0.000847813
28,11642.5,1.35802,0.79406,1.22884,0.86671,0.81198,0.84957,0.50322,1.35065,0.81941,1.31886,0.000832344,0.000832344,0.000832344
29,12056.1,1.34501,0.80146,1.23094,0.83455,0.81661,0.83987,0.49615,1.3684,0.84098,1.3297,0.000816875,0.000816875,0.000816875
30,12470.3,1.34266,0.80277,1.22836,0.86819,0.78691,0.84476,0.50089,1.35788,0.81443,1.32298,0.000801406,0.000801406,0.000801406
31,12885,1.3599,0.79181,1.22434,0.85207,0.81246,0.84155,0.4972,1.35385,0.81336,1.3147,0.000785938,0.000785938,0.000785938
32,13300.1,1.34476,0.79458,1.22148,0.85373,0.8177,0.84473,0.49343,1.36533,0.81562,1.32595,0.000770469,0.000770469,0.000770469
33,13730.9,1.33335,0.79597,1.22275,0.86529,0.8134,0.85273,0.4989,1.35753,0.79704,1.32364,0.000755,0.000755,0.000755
34,14145.6,1.33876,0.78513,1.21716,0.87104,0.82845,0.86158,0.50845,1.36207,0.81476,1.31655,0.000739531,0.000739531,0.000739531
35,14560,1.32706,0.77339,1.21325,0.85217,0.81888,0.85975,0.50931,1.34932,0.81249,1.31238,0.000724062,0.000724062,0.000724062
36,14976.4,1.33621,0.78273,1.21519,0.85391,0.80228,0.83041,0.48937,1.36375,0.82391,1.32974,0.000708594,0.000708594,0.000708594
37,15392.6,1.33448,0.77406,1.21229,0.86468,0.80309,0.82163,0.48458,1.35356,0.83791,1.31839,0.000693125,0.000693125,0.000693125
38,15807,1.32409,0.77018,1.20496,0.84857,0.8211,0.85376,0.50705,1.35224,0.80021,1.3151,0.000677656,0.000677656,0.000677656
39,16220.8,1.32447,0.76461,1.21404,0.85827,0.81997,0.85371,0.50154,1.35566,0.81698,1.32129,0.000662188,0.000662188,0.000662188
40,16636.2,1.32408,0.7679,1.20437,0.85945,0.81607,0.85624,0.50265,1.36048,0.79773,1.32502,0.000646719,0.000646719,0.000646719
41,17050.2,1.31668,0.7615,1.20641,0.85354,0.81862,0.84366,0.49951,1.35638,0.80491,1.32224,0.00063125,0.00063125,0.00063125
42,17464.9,1.32443,0.76751,1.20446,0.84122,0.80235,0.83179,0.48855,1.36317,0.81493,1.3288,0.000615781,0.000615781,0.000615781
43,17879.9,1.31672,0.7688,1.2022,0.83385,0.81418,0.82603,0.4886,1.34561,0.81642,1.3194,0.000600313,0.000600313,0.000600313
44,18293.2,1.30752,0.76066,1.1964,0.85775,0.81645,0.84111,0.49801,1.35247,0.80522,1.3206,0.000584844,0.000584844,0.000584844
45,18706.6,1.30425,0.75031,1.20331,0.84399,0.81275,0.84445,0.50234,1.355,0.81379,1.32192,0.000569375,0.000569375,0.000569375
46,19120.7,1.31862,0.75781,1.2044,0.84085,0.80795,0.83142,0.49371,1.35513,0.8109,1.32576,0.000553906,0.000553906,0.000553906
47,19536.7,1.30331,0.74405,1.19112,0.87623,0.80498,0.84543,0.50304,1.34718,0.80557,1.30661,0.000538438,0.000538438,0.000538438
48,19952.3,1.30535,0.74875,1.19089,0.84808,0.81559,0.84244,0.5012,1.35021,0.79687,1.31698,0.000522969,0.000522969,0.000522969
49,20366.6,1.28986,0.75294,1.19048,0.84583,0.80309,0.83773,0.49623,1.35831,0.80947,1.31632,0.0005075,0.0005075,0.0005075
50,20780.7,1.29436,0.73559,1.18928,0.85912,0.8108,0.8507,0.50085,1.35804,0.79413,1.31998,0.000492031,0.000492031,0.000492031
51,21194.6,1.28424,0.73621,1.18478,0.84766,0.79789,0.83547,0.49569,1.34299,0.804,1.31292,0.000476562,0.000476562,0.000476562
52,21608.7,1.29993,0.74244,1.1891,0.83903,0.79514,0.8302,0.48985,1.34796,0.81445,1.31076,0.000461094,0.000461094,0.000461094
53,22022.3,1.27375,0.74062,1.17621,0.81262,0.79124,0.82161,0.48891,1.3436,0.81663,1.30455,0.000445625,0.000445625,0.000445625
54,22436.3,1.2662,0.72484,1.17602,0.83625,0.79046,0.82735,0.49127,1.34785,0.80785,1.30919,0.000430156,0.000430156,0.000430156
55,22850,1.27277,0.72773,1.17507,0.84394,0.80751,0.8412,0.4989,1.34454,0.7967,1.30686,0.000414688,0.000414688,0.000414688
56,23263,1.26582,0.71957,1.17726,0.83177,0.81249,0.83702,0.49998,1.33961,0.79057,1.29314,0.000399219,0.000399219,0.000399219
57,23677.4,1.2739,0.72287,1.16448,0.85089,0.79866,0.8362,0.49428,1.34389,0.80229,1.30232,0.00038375,0.00038375,0.00038375
58,24091.5,1.26841,0.71892,1.16926,0.83883,0.78861,0.82707,0.49341,1.34273,0.8067,1.29997,0.000368281,0.000368281,0.000368281
59,24505.2,1.27268,0.70966,1.16731,0.83586,0.78189,0.8168,0.48892,1.34744,0.8104,1.31095,0.000352812,0.000352812,0.000352812
60,24919.3,1.26393,0.71345,1.16959,0.85615,0.79106,0.8325,0.49449,1.34331,0.80623,1.30504,0.000337344,0.000337344,0.000337344
61,25334.8,1.26548,0.71102,1.16215,0.84904,0.78651,0.82423,0.4893,1.34699,0.81009,1.31082,0.000321875,0.000321875,0.000321875
62,25747.1,1.25015,0.71417,1.17165,0.84547,0.78375,0.82753,0.49081,1.35077,0.80636,1.30692,0.000306406,0.000306406,0.000306406
63,26160.9,1.25553,0.70751,1.16752,0.83143,0.78287,0.82433,0.49101,1.34588,0.79959,1.30904,0.000290937,0.000290937,0.000290937
64,26575.1,1.25139,0.70556,1.16363,0.8366,0.79356,0.82759,0.48987,1.35022,0.80938,1.31714,0.000275469,0.000275469,0.000275469
65,26989,1.24737,0.70716,1.16691,0.82147,0.78656,0.81255,0.48439,1.34538,0.80518,1.31395,0.00026,0.00026,0.00026
66,27404.2,1.25767,0.70628,1.16153,0.82037,0.79835,0.82269,0.48948,1.34517,0.80428,1.31607,0.000244531,0.000244531,0.000244531
67,27820.3,1.24989,0.69865,1.16152,0.82508,0.80117,0.82929,0.49368,1.34328,0.80297,1.31706,0.000229063,0.000229063,0.000229063
68,28235.1,1.25208,0.69609,1.15936,0.82958,0.78473,0.81959,0.48655,1.34298,0.80793,1.30834,0.000213594,0.000213594,0.000213594
69,28650.4,1.24962,0.69841,1.15628,0.82229,0.79248,0.81901,0.4843,1.3483,0.81642,1.31558,0.000198125,0.000198125,0.000198125
70,29063.7,1.22881,0.69611,1.15794,0.80982,0.78859,0.81129,0.47582,1.35041,0.82572,1.32044,0.000182656,0.000182656,0.000182656
71,29476,1.2272,0.64697,1.18114,0.81542,0.79936,0.8171,0.48475,1.35015,0.80838,1.32141,0.000167188,0.000167188,0.000167188
72,29887.1,1.21814,0.63678,1.17009,0.81165,0.78605,0.81179,0.48359,1.35106,0.81264,1.31827,0.000151719,0.000151719,0.000151719
73,30299.1,1.21252,0.63528,1.16996,0.81098,0.79197,0.81239,0.48314,1.35036,0.80962,1.32043,0.00013625,0.00013625,0.00013625
74,30710.6,1.20378,0.6343,1.16733,0.81055,0.77256,0.80592,0.47964,1.34923,0.81781,1.31954,0.000120781,0.000120781,0.000120781
75,31122.3,1.21157,0.62959,1.16922,0.80818,0.77936,0.80553,0.4784,1.3461,0.81882,1.31315,0.000105312,0.000105312,0.000105312
76,31532.6,1.2087,0.62515,1.16427,0.81305,0.77872,0.8006,0.47512,1.34767,0.82268,1.31612,8.98437e-05,8.98437e-05,8.98437e-05
77,31941.9,1.19974,0.62192,1.15959,0.8206,0.7746,0.8097,0.47963,1.35,0.82207,1.31956,7.4375e-05,7.4375e-05,7.4375e-05
78,32351,1.19756,0.61843,1.16018,0.80736,0.78116,0.80531,0.47577,1.34932,0.82315,1.31809,5.89062e-05,5.89062e-05,5.89062e-05
79,32760.6,1.19488,0.61689,1.15637,0.80547,0.78454,0.80776,0.47771,1.35073,0.82129,1.31937,4.34375e-05,4.34375e-05,4.34375e-05
80,33170.2,1.19153,0.61971,1.15359,0.80659,0.78059,0.80414,0.4759,1.3493,0.82337,1.31895,2.79687e-05,2.79687e-05,2.79687e-05
